appid,name,release_date,developer,genres,price
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2014-12-16,SNK CORPORATION;Code Mystics,Action,10.99
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015-02-27,SNK CORPORATION;Code Mystics,Action,10.99
222480,Resident Evil Revelations / Biohazard Revelations,2013-05-23,Capcom,Action;Adventure,23.99
222500,Rail Adventures - VR Tech Demo,2016-08-25,exosyphen studios,Action;Free to Play;Indie;Racing,0.0
222520,Champions of Regnum,2013-02-27,NGD Studios,Free to Play;Indie;Massively Multiplayer;RPG,0.0
222640,Aarklash: Legacy,2013-09-12,Cyanide Studio,Adventure;Strategy,12.39
222730,Reus,2013-05-16,Abbey Games,Indie;Simulation;Strategy,6.99
222750,Wargame: Airland Battle,2013-05-29,Eugen Systems,Strategy,14.99
222880,Insurgency,2014-01-22,New World Interactive,Action;Indie;Strategy,6.99
222940,THE KING OF FIGHTERS XIII STEAM EDITION,2013-09-13,SNK CORPORATION,Action,14.99
222980,Dead Pixels,2012-12-07,CSR-Studios,Action;Indie;RPG,1.99
223000,7 Wonders: Ancient Alien Makeover,2012-10-24,MumboJumbo,Strategy;Casual,6.99
223100,Homefront®: The Revolution,2016-05-19,Dambuster Studios,Violent;Action;Adventure,24.99
223220,Giana Sisters: Twisted Dreams,2012-10-22,Black Forest Games,Action;Indie,10.99
223280,Cut the Rope,2013-03-22,Zeptolab UK Limited,Indie;Casual,3.99
223330,Sea Dogs: To Each His Own - Pirate Open World RPG,2012-12-01,BlackMark Studio,RPG,10.99
223410,Perpetuum,2014-10-17,Avatar Creations,Indie;Massively Multiplayer;RPG,3.99
223430,Miner Wars 2081,2012-11-28,Keen Software House,Action;Adventure;Indie;RPG;Simulation,3.99
223450,Dyad,2013-04-24,][ Games Inc,Action;Indie;Racing,11.99
223470,POSTAL 2,2012-11-02,Running With Scissors,Action;Adventure;Indie,6.99
223490,Blockscape,2014-07-03,ioneo,Casual;Indie;RPG;Simulation;Strategy;Early Access,6.99
223510,Miasmata,2012-11-28,IonFx,Action;Adventure;Indie,11.99
223710,Cry of Fear,2013-04-25,Team Psykskallar,Action;Adventure;Indie,0.0
223730,Fly'N,2012-11-09,Ankama Games,Action;Adventure;Indie,7.49
223750,DCS World Steam Edition,2013-08-02,Eagle Dynamics SA,Free to Play;Simulation,0.0
223810,Ys I & II Chronicles+,2013-02-14,Nihon Falcom,Action;Adventure;RPG,9.99
223830,Xenonauts,2014-06-16,Goldhawk Interactive,Indie;Simulation;Strategy,18.99
224000,Project Eagle: A 3D Interactive Mars Base,2018-11-27,Blackbird Interactive,Free to Play;Simulation,0.0
224040,LocoCycle,2014-02-14,Twisted Pixel Games,Action;Adventure;Casual;Racing,6.99
224260,No More Room in Hell,2013-10-31,No More Room in Hell Team,Action;Free to Play;Indie,0.0
224300,Legacy of Kain: Defiance,2012-12-06,Crystal Dynamics,Action;Adventure,4.99
224460,Contrast,2013-11-15,Compulsion Games,Adventure;Indie,8.49
224480,Octodad: Dadliest Catch,2014-01-30,Young Horses,Action;Adventure;Indie,11.99
224500,Gnomoria,2016-02-23,Robotronic Games,Indie;Simulation;Strategy,10.99
224600,Defiance,2014-06-04,Trion Worlds,Action;Free to Play;Massively Multiplayer;RPG,0.0
224700,The Game of Life,2013-06-10,Virtuos,Strategy;Casual,6.99
224740,Clockwork Empires,2016-10-26,"Gaslamp Games, Inc.",Indie;Simulation;Strategy,22.99
224760,FEZ,2013-05-01,Polytron Corporation,Indie,6.99
224820,Super House of Dead Ninjas,2013-02-18,Megadev,Action;Indie,4.99
224860,Arma Tactics,2013-10-01,Bohemia Interactive,Indie;Strategy,5.99
224900,Iron Sky: Invasion,2012-12-13,Reality Pump,Action;Simulation;Strategy,14.99
224920,Legacy of Kain: Soul Reaver,2012-12-06,Crystal Dynamics,Action;Adventure,4.99
224940,Legacy of Kain: Soul Reaver 2,2012-12-06,Crystal Dynamics,Action;Adventure,4.99
224960,Tomb Raider I,2012-11-28,Core Design,Action;Adventure,4.99
224980,Tomb Raider IV: The Last Revelation,2012-11-28,Core Design,Action;Adventure,4.99
225000,Tomb Raider V: Chronicles,2012-11-28,Core Design,Action;Adventure,4.99
225020,Tomb Raider VI: The Angel of Darkness,2012-11-28,Core Design,Action,4.99
225080,Brothers - A Tale of Two Sons,2013-09-03,Starbreeze Studios AB,Action;Adventure;Indie,10.99
225160,Shadow Warrior Classic Redux,2013-07-08,General Arcade,Action,6.99
225260,Brutal Legend,2013-02-26,Double Fine Productions,Action;Adventure;Strategy,10.99
225280,Full Mojo Rampage,2014-05-08,Over the Top Games,Action;Indie;RPG,10.99
225300,Tomb Raider II,2012-11-28,Core Design,Action;Adventure,4.99
225320,Tomb Raider III,2012-11-28,Core Design,Action;Adventure,4.99
225360,DARK,2013-07-03,Realmforge Studios,Action;RPG,6.99
225420,Cities in Motion 2,2013-04-02,Colossal Order Ltd.,Simulation;Strategy,14.99
225540,Just Cause™ 3,2015-11-30,Avalanche Studios,Action;Adventure,11.99
225600,Blade Symphony,2014-05-07,Puny Human,Action;Indie,0.0
225640,Sacred 2 Gold,2012-12-21,Ascaron,RPG,10.99
225840,Sven Co-op,2016-01-22,Sven Co-op Team,Action;Casual;Free to Play;Indie,0.0
226100,PixelJunk™ Nom Nom Galaxy,2015-08-03,Q-Games Ltd.,Action;Casual;Indie;Strategy,6.99
226120,Weird Worlds: Return to Infinite Space,2013-03-19,Digital Eel,Adventure;Casual;Indie;Strategy,3.99
226560,Escape Dead Island,2014-11-20,Fatshark,Adventure,10.99
226580,F1 2014,2014-10-16,Codemasters,Racing;Sports,19.99
226620,Desktop Dungeons,2013-11-07,QCF Design,Adventure;Casual;Indie;RPG;Strategy,11.99
226720,LOST PLANET® 3,2013-08-26,Spark Unlimited,Action,19.99
226740,Monster Loves You!,2013-03-18,"Radial Games Corp;Dejobaan Games, LLC",Adventure;Casual;Indie;RPG;Simulation,6.99
226780,MUD Motocross World Championship,2013-03-15,Milestone S.r.l.,Racing;Sports,7.99
226820,Nancy Drew®: Ghost of Thornton Hall,2013-05-14,"HeR Interactive, Inc.",Adventure,15.49
226840,Age of Wonders III,2014-03-31,Triumph Studios,RPG;Strategy,22.99
226860,Galactic Civilizations III,2015-05-14,Stardock Entertainment,Indie;Strategy,23.79
226960,Ironclad Tactics,2013-09-18,Zachtronics,Casual;Indie;Strategy,10.99
227000,Primordia,2012-12-05,Wormwood Studios,Adventure;Indie,6.99
227060,Hegemony Rome: The Rise of Caesar,2014-05-15,Longbow Games,Indie;RPG;Simulation;Strategy,10.99
227080,Papo & Yo,2013-04-18,Minority Media Inc.,Adventure;Indie,10.99
227100,Sniper Elite: Nazi Zombie Army,2013-02-28,Rebellion,Action,10.99
227160,Kinetic Void,2014-11-21,Badland Studio,Action;Indie;Simulation,14.99
227200,Waking Mars,2012-12-13,Tiger Style,Action;Adventure;Indie,6.99
227220,Sang-Froid - Tales of Werewolves,2013-04-05,Artifice Studio,Action;Adventure;Indie;RPG;Strategy,0.0
227300,Euro Truck Simulator 2,2012-10-12,SCS Software,Indie;Simulation,14.99
227380,Dragon's Lair,2013-05-17,Digital Leisure Inc.,Action;Adventure;Casual,6.99
227560,Scourge: Outbreak,2014-04-02,Tragnarion Studios,Action;Indie,5.59
227580,"10,000,000",2013-01-15,EightyEightGames,Action;Casual;Indie;RPG,3.99
227600,Castle of Illusion,2013-09-04,SEGA Studios Australia;Feral Interactive (Mac),Adventure;Casual,9.99
227760,March of the Eagles,2013-02-18,Paradox Development Studio,Simulation;Strategy,14.99
227780,Serious Sam Classics: Revolution,2014-04-30,Croteam;Alligator Pit,Action;Indie;Early Access,7.99
227800,Retrovirus,2013-01-31,Cadenza Interactive,Action;Indie,7.19
227860,Castle Story,2017-08-17,Sauropod Studio,Indie;Strategy,18.99
227900,Battleship,2013-06-10,"Sperasoft, Inc.",Strategy;Casual,6.99
227920,Risk,2013-06-10,"Sperasoft, Inc.",Strategy;Casual,6.99
227940,Heroes & Generals,2016-10-18,RETO MOTO,Action;Free to Play;Indie;Massively Multiplayer,0.0
228200,Company of Heroes,2006-09-11,Relic Entertainment,Violent;Action;Strategy,0.0
228260,Fallen Enchantress: Legendary Heroes,2013-05-22,Stardock Entertainment,Indie;RPG;Strategy,19.49
228280,Baldur's Gate: Enhanced Edition,2013-01-16,Beamdog,RPG;Strategy,14.99
228300,Remember Me,2013-06-06,DONTNOD Entertainment,Action;Adventure,22.99
228320,A Valley Without Wind 2,2013-02-18,"Arcen Games, LLC",Action;Adventure;Indie;Strategy,0.0
228360,Full Throttle Remastered,2017-04-18,Double Fine Productions;Shiny Shoe,Adventure,10.99
228380,Wreckfest,2018-06-14,Bugbear,Action;Indie;Racing;Simulation;Sports,38.99
228440,Cubemen 2,2013-04-08,3 Sprockets,Indie;Strategy,5.59
228760,TrackMania² Canyon,2013-02-27,Nadeo,Racing;Sports,16.99
228960,Skulls of the Shogun,2013-07-29,17-BIT,Indie;Strategy,7.19
229480,Dungeons & Dragons: Chronicles of Mystara,2013-06-18,Iron Galaxy Studios,Action;Adventure;RPG,11.99
229520,Dungeon Hearts,2013-03-28,Cube Roots,Casual;Indie;Strategy,1.99
229560,Hacker Evolution IMMERSION,2016-07-29,exosyphen studios,Action;Indie;Simulation;Early Access,14.99
229580,Dream,2015-07-31,HyperSloth,Adventure;Indie,5.99
229600,Bientôt l'été,2013-02-06,Tale of Tales,Casual;Indie;Simulation,6.99
229810,A Fistful of Gun,2015-09-23,FarmerGnome,Action;Indie,9.99
229870,ShootMania Storm,2013-04-10,Nadeo,Action,16.99
229890,Joe Danger,2013-06-24,Hello Games,Action;Casual;Indie;Racing,9.99
229970,Armada 2526 Gold Edition,2013-02-28,Ntronium Games,Indie;Strategy,14.99
230050,DLC Quest,2013-03-18,Going Loud Studios,Indie,1.99
230070,The Age of Decadence,2015-10-14,Iron Tower Studio,Indie;RPG,11.39
230150,Incredipede,2013-03-18,Colin Northway with art by Thomas Shahan,Adventure;Indie;Simulation,6.99
230190,War for the Overworld,2015-04-02,Brightrock Games,Indie;Simulation;Strategy,22.99
230270,N++ (NPLUSPLUS),2016-08-25,Metanet Software Inc.,Action,10.99
230290,Universe Sandbox ²,2015-08-24,Giant Army,Casual;Indie;Simulation;Early Access,19.49
230310,Akaneiro: Demon Hunters,2014-11-25,Spicy Horse,Action;Free to Play;Indie;RPG,0.0
230410,Warframe,2013-03-25,Digital Extremes,Action;Free to Play,0.0
230650,Lords of Football,2013-04-05,Geniaware Srl,Indie;Simulation;Sports;Strategy,10.99
230700,La-Mulana,2013-04-15,NIGORO,Action;Adventure;Indie,10.99
230760,DIVO,2013-02-01,Internal Games,Casual;Indie,3.99
230820,The Night of the Rabbit,2013-05-28,Daedalic Entertainment,Adventure;Indie,16.99
230840,Daylight,2014-04-29,Zombie Studios,Action;Adventure;Casual;Indie,6.99
230980,Starseed Pilgrim,2013-04-16,Droqen,Adventure;Indie,4.49
231020,Storm,2013-06-27,Eko Software,Indie;Simulation,6.99
231040,Beatbuddy: Tale of the Guardians,2013-08-06,Threaks,Action;Adventure;Casual;Indie,6.99
231140,Cities XL Platinum,2013-02-06,Focus Home Interactive,Simulation,7.49
231160,The Swapper,2013-05-30,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",Action;Adventure;Indie,11.99
231200,Kentucky Route Zero,2013-02-22,Cardboard Computer,Adventure;Indie,18.99
231310,MirrorMoon EP,2013-09-04,Santa Ragione,Adventure;Indie,10.99
231330,Deadfall Adventures,2013-11-15,The Farm 51,Action;Adventure,17.99
231430,Company of Heroes 2,2013-06-25,Relic Entertainment;Feral Interactive (Mac);Feral Interactive (Linux),Strategy,14.99
231720,Bad Hotel,2013-10-16,Lucky Frame,Casual;Indie,3.99
231740,Knights of Pen and Paper +1 Edition,2013-06-18,Behold Studios,Indie;RPG,7.99
232010,Euro Truck Simulator,2013-03-08,SCS Software,Indie;Simulation,3.99
232050,Eador. Masters of the Broken World,2013-04-19,Snowbird Games,Indie;Strategy,14.99
232090,Killing Floor 2,2016-11-18,Tripwire Interactive,Action,19.99
232430,Gone Home,2013-08-15,Fullbright,Adventure;Indie,10.99
232750,Mars: War Logs,2013-04-26,Spiders,Action;RPG,11.99
232770,POSTAL,2013-03-21,Running With Scissors,Action;Indie,1.49
232790,Broken Age,2014-01-28,Double Fine Productions,Adventure;Casual;Indie,11.39
232890,Stronghold Crusader 2,2014-09-22,FireFly Studios,Simulation;Strategy,24.99
232910,TrackMania² Stadium,2013-06-20,Nadeo,Racing;Sports,8.59
232950,Bridge Project,2013-03-28,Halycon Media GmbH & Co. KG,Simulation,15.99
232970,Thunder Wolves,2013-05-15,Most Wanted Entertainment,Action;Casual;Indie,7.99
233110,Defense Technica,2013-10-24,Kuno Interactive,Indie;Strategy,11.99
233130,Shadow Warrior,2013-09-26,Flying Wild Hog,Action;Adventure,29.99
233150,LUFTRAUSERS,2014-03-18,Vlambeer,Action;Indie;Simulation,6.99
233190,Final Exam,2013-11-05,Mighty Rocket Studio,Action;Indie,6.99
233210,Air Conflicts: Vietnam,2013-10-02,Games Farm,Action;Simulation,11.39
233230,Kairo,2013-04-24,Locked Door Puzzle,Adventure;Indie,3.99
233270,Far Cry 3 - Blood Dragon,2013-05-01,Ubisoft Montreal,Action;Adventure,12.49
233290,Murdered: Soul Suspect,2014-06-05,Airtight Games,Action;Adventure;RPG,19.99
233310,Avadon 2: The Corruption,2013-10-30,Spiderweb Software,Indie;RPG;Strategy,6.99
233350,Sudeki,2014-02-24,Climax Studios,Action;Adventure;RPG,4.99
233410,Tomb Raider - The Final Hours Digital Book,2013-03-07,Geoff Keighley,Action,1.59
233450,Prison Architect,2015-10-06,Introversion Software,Indie;Simulation;Strategy,23.79
233470,Evoland,2013-04-04,Shiro Games,Adventure;Indie;RPG,6.99
233510,Lunnye Devitsy,2009-07-01,Boss Baddie,Casual;Indie,0.0
233550,Another World – 20th Anniversary Edition,2013-04-04,Eric Chahi;DotEmu,Action;Adventure,6.99
233610,Distance,2018-09-18,Refract,Action;Indie;Racing,19.49
233720,Surgeon Simulator,2013-04-19,Bossa Studios,Action;Indie;Simulation,6.99
233740,Organ Trail: Director's Cut,2013-03-19,The Men Who Wear Many Hats,Indie;Strategy,3.99
233840,Worms Clan Wars,2013-08-15,Team17 Digital Ltd,Strategy,18.99
233860,Kenshi,2018-12-06,Lo-Fi Games,Action;Indie;RPG;Simulation;Strategy,22.99
233980,UnEpic,2014-07-25,@unepic_fran,Action;Indie;RPG,9.99
234080,Castlevania: Lords of Shadow – Ultimate Edition,2013-08-27,MercurySteam - Climax Studios,Action;Adventure,19.99
234140,Mad Max,2015-09-01,Avalanche Studios;Feral Interactive (Mac);Feral Interactive (Linux),Action;Adventure,15.99
234160,Strike Suit Infinity,2013-04-30,Born Ready Games Ltd.,Action;Indie,4.99
234190,Receiver,2013-04-29,Wolfire Games,Action;Indie;Simulation,3.99
234270,Ken Follett's The Pillars of the Earth,2017-08-15,Daedalic Entertainment,Adventure;Casual;Indie,26.99
234290,Zack Zero,2013-04-29,Crocodile Entertainment,Action;Adventure;Indie,1.99
234330,MARVEL Puzzle Quest,2013-12-05,Demiurge Studios,Casual;Free to Play;RPG,0.0
234350,Luxor 2 HD,2013-05-13,MumboJumbo,Casual,6.99
234370,Shattered Haven,2013-03-18,"Arcen Games, LLC",Action;Adventure;Indie,6.99
234390,Teleglitch: Die More Edition,2013-07-24,Test3 Projects,Action;Indie,8.99
234490,Rush Bros.,2013-05-24,XYLA Entertainment,Action;Indie;Racing,7.19
234630,Project CARS,2015-03-15,Slightly Mad Studios,Racing;Simulation;Sports,23.39
234650,Shadowrun Returns,2013-07-25,Harebrained Schemes,Adventure;Indie;RPG;Strategy,10.99
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,2013-10-24,CyberConnect2 Co. Ltd.,Action;Adventure,14.99
234820,Driver Fusion - The Best Driver & Device Solution,2013-05-06,Treexy,Education;Software Training;Utilities;Web Publishing,0.0
234900,Anodyne,2013-03-22,Sean Han Tani;Marina Kittaka,Action;Adventure;Indie,6.99
234920,Dyscourse,2015-03-25,Owlchemy Labs,Adventure;Casual;Indie;Simulation,10.99
234940,The 39 Steps,2013-04-25,The Story Mechanics,Adventure;Casual;Indie,3.99
235070,Bad Bots,2013-05-17,Point Five Projects,Action;Indie,3.99
235210,STRIDER™ / ストライダー飛竜®,2014-02-19,Double Helix Games;Capcom,Action;Adventure,11.99
235250,Super Sanctum TD,2013-05-09,Coffee Stain Studios,Casual;Indie;Strategy,3.99
235320,Original War,2014-01-27,Altar Games,Indie;Strategy,3.99
235340,Prime World,2014-03-31,Nival,Action;Free to Play;Massively Multiplayer;RPG,0.0
235360,Prime World: Defenders,2013-06-05,Nival,Casual;Indie;RPG;Strategy,6.99
235380,Blitzkrieg 3,2017-06-02,Nival,Strategy,7.19
235400,King’s Bounty: Legions,2013-12-10,Nival,Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Strategy,0.0
235460,METAL GEAR RISING: REVENGEANCE,2014-01-09,PlatinumGames,Action,19.99
235520,The White Laboratory,2019-03-28,Laboratory Systems,Indie;Strategy,7.19
235540,Warhammer: End Times - Vermintide,2015-10-23,Fatshark,Action;Indie,22.99
235600,Tom Clancy’s Splinter Cell Blacklist,2013-08-23,Ubisoft Toronto,Action;Adventure,16.99
235620,Small World 2,2013-12-11,Days of Wonder,Casual;Indie;Strategy,6.99
235660,Eador: Genesis,2013-10-14,Alexey Bokulev;Snowbird Games,Indie;Strategy,3.99
235720,Cubetractor,2013-05-29,Ludochip,Action;Indie;Strategy,3.99
235800,Audiosurf 2,2015-05-26,Dylan Fitterer,Indie,10.99
235820,Element4l,2013-05-24,I-Illusions,Action;Indie,6.99
235900,RPG Maker XP,2013-12-13,KADOKAWA,Web Publishing,18.99
235980,Tetrobot and Co.,2013-10-22,Swing Swing Submarine,Casual;Indie,6.99
236010,Bloxitivity,2016-01-21,55 Revolver,Casual;Indie,8.99
236090,Dust: An Elysian Tail,2013-05-24,Humble Hearts LLC,Action;Adventure;Indie;RPG,11.99
236110,Dungeon Defenders II,2017-06-20,Trendy Entertainment,Action;Free to Play;Indie;RPG;Strategy,0.0
236130,Horizon,2014-02-06,L3O Interactive,Indie;Strategy,22.99
236150,Starpoint Gemini 2,2014-09-26,Little Green Men Games,Action;RPG;Simulation,26.99
236290,Cranky Cat,2013-06-05,March Entertainment,Casual,1.99
236370,Interstellar Marines,2013-07-02,Zero Point Software,Action;Indie;RPG;Simulation;Early Access,6.95
236390,War Thunder,2013-08-15,Gaijin Entertainment,Action;Free to Play;Massively Multiplayer;Simulation,0.0
236430,DARK SOULS™ II,2014-04-25,"FromSoftware, Inc",Action;RPG,29.99
236450,PAC-MAN™ Championship Edition DX+,2013-09-24,"Mine Loader Software Co., Ltd.",Action,7.99
236470,PAC-MAN MUSEUM™,2014-02-25,BANDAI NAMCO Studio Inc.,Action,14.99
236490,Hexodius,2013-06-21,Brain Slap Studio,Action;Indie,7.99
236510,Takedown: Red Sabre,2014-02-10,Serellan LLC,Action;Simulation;Strategy,3.99
236690,Blood Bowl 2,2015-09-22,Cyanide Studios,Sports;Strategy,14.99
236730,Anomaly 2,2013-05-15,11 bit studios,Action;Indie;Strategy,11.49
236790,Agricultural Simulator 2013 - Steam Edition,2013-06-07,Actalogic,Casual;Simulation,6.99
236850,Europa Universalis IV,2013-08-13,Paradox Development Studio,Simulation;Strategy,34.99
236930,Blackwell Epiphany,2014-04-24,Wadjet Eye Games,Adventure;Indie,6.99
236970,Jack Keane 2 - The Fire Within,2013-06-28,Deck 13,Adventure,7.19
237310,Elsword,2014-07-02,KOG,Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG,0.0
237350,Frozen Cortex,2015-02-19,Mode 7,Indie;Sports;Strategy,18.99
237430,Expeditions: Conquistador,2013-05-30,Logic Artists,Indie;RPG;Strategy,17.99
237470,Battle Worlds: Kronos,2013-11-04,KING Art,Strategy,14.99
237550,Realms of Arkania: Blade of Destiny,2013-07-29,Crafty Studios,Adventure;Indie;RPG,10.99
237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,2013-06-07,Zeboyd Games,Indie;RPG,1.69
237630,DuckTales: Remastered,2013-08-13,WayForward,Action;Adventure;Casual,11.99
237740,Angry Video Game Nerd Adventures,2013-09-20,FreakZone Games,Action;Adventure;Indie,3.99
237760,Intake,2013-11-06,Cipher Prime Studios,Action;Indie,6.99
237850,Dreamfall Chapters,2017-07-21,Red Thread Games,Adventure;Indie,18.99
237870,Planet Explorers,2016-11-08,Pathea Games,Action;Adventure;Indie;RPG;Simulation,7.19
237890,Agarest: Generations of War,2014-02-04,Idea Factory,Adventure;RPG;Strategy,10.99
237930,Transistor,2014-05-20,Supergiant Games,Action;Indie;RPG,15.49
237950,UFO: Afterlight,2014-01-06,Altar Games,Indie;Strategy,4.99
237970,Memento Mori 2,2014-05-13,Centauri Production,Adventure;Indie,16.99
237990,The Banner Saga,2014-01-14,Stoic,Indie;RPG;Strategy,18.74
238010,Deus Ex: Human Revolution - Director's Cut,2013-10-25,Eidos Montreal;Feral Interactive (Mac),Action;RPG,12.99
238050,The Apogee Throwback Pack,2013-07-01,Interceptor Entertainment,Action,6.99
238090,Sniper Elite 3,2014-06-27,Rebellion,Action;Adventure,22.99
238210,System Shock 2,2013-05-10,Irrational Games;Looking Glass Studios,Action;RPG,6.99
238240,Edge of Space,2015-09-17,Handyman Studios,Action;Adventure;Indie;RPG,10.99
238260,Pinball Arcade,2013-11-04,FarSight Studios,Free to Play;Simulation,0.0
238320,Outlast,2013-09-04,Red Barrels,Action;Adventure;Indie,15.49
238370,Magicka 2,2015-05-26,Pieces Interactive,Action;Adventure,10.99
238430,Contagion,2013-10-25,"Monochrome, Inc",Action;Adventure;Indie,6.99
